日期,应用名称,国家,渠道号,新用户,交易数,信息费,预计收入,日活跃用户数,次日留存用户数
2018-09-15,Apple,巴基斯坦,MUUU594,0,0,0.00,0.00,1,0
2018-09-15,Apple,墨西哥,MUUUU571,0,0,0.00,0.00,2,0
2018-09-15,"T Run",尼泊尔,MUUUU571,1,0,0.00,0.00,8,1
2018-09-15,AsokaRev,刚果民主共和国,MUUU1001,0,0,0.00,0.00,1,0
2018-09-15,RaceJM,喀麦隆,MUUU558S,3,0,0.00,0.00,15,1
2018-09-15,GunStrik,塞拉利昂,MUUU607,0,0,0.00,0.00,2,1
2018-09-15,Apple,印度尼西亚,MUUUU571,1,0,0.00,0.00,4,0
2018-09-15,CTSniper,摩尔多瓦,MUUU575,0,0,0.00,0.00,1,0
2018-09-15,FishPloy,孟加拉国,MUUUU571,2,1,0.11,0.02,15,0
2018-09-15,MythWar,卢旺达,MUUU594,0,0,0.00,0.00,1,0
2018-09-15,ZYAPAY,沙特阿拉伯,MUU58001,0,0,0.00,0.00,1,0
2018-09-15,RaceJM,巴基斯坦,MUUU601,4,3,1.90,0.53,31,0
2018-09-15,Temple28,赞比亚,MUUU1001,0,0,0.00,0.00,4,0
2018-09-15,StarJM,海地,MUUUU553,0,0,0.00,0.00,1,0
2018-09-15,DeadTrig,牙买加,MUUU5753,0,0,0.00,0.00,1,0
2018-09-15,Temple28,阿曼,MUUU1001,0,0,0.00,0.00,1,0
2018-09-15,CTSniper,西班牙,MUUU575,1,0,0.00,0.00,2,0
2018-09-15,MythWar,科特迪瓦,MUUUU571,0,0,0.00,0.00,1,0
2018-09-15,Stickman,刚果共和国,MUUU575,0,0,0.00,0.00,1,0
2018-09-15,Apple,越南,MUUUU571,0,0,0.00,0.00,1,0
2018-09-15,AsokaRev,喀麦隆,MUUU5751,0,0,0.00,0.00,1,0
2018-09-15,Fighter,印度尼西亚,MUUUU571,1,0,0.00,0.00,1,0
2018-09-15,GunStrik,苏丹,MUUU607,1,0,0.00,0.00,14,0
2018-09-15,iZuma,利比亚,MUUU601,0,0,0.00,0.00,1,0
2018-09-15,GunStrik,塞内加尔,MUUU607,0,0,0.00,0.00,2,0
2018-09-15,"Sea Saga",中华人民共和国,MUUUU,0,0,0.00,0.00,1,0
2018-09-15,Plane,孟加拉国,MUU57403,0,0,0.00,0.00,1,0
2018-09-15,StarJM,苏丹,MUUUU553,0,0,0.00,0.00,2,0
2018-09-15,Temple28,洪都拉斯,MUUU1001,0,0,0.00,0.00,1,0
2018-09-15,Temple28,阿富汗,MUUU1001,1,0,0.00,0.00,9,0
2018-09-15,ZYAPAY,塞拉利昂,MUU58001,0,0,0.00,0.00,1,0
2018-09-15,MythWar,肯尼亚,MUUU594,0,0,0.00,0.00,1,0
2018-09-15,"Sea Saga",巴布亚新几内亚,MUUUU,0,0,0.00,0.00,1,0
2018-09-15,PopStarJ,印度,MPOPJ001,0,0,0.00,0.00,4,0
2018-09-15,Apple,尼日尔,MUUUU571,0,0,0.00,0.00,4,0
2018-09-15,CTSniper,巴拿马,MUUU575,0,0,0.00,0.00,1,0
2018-09-15,Juice,埃塞俄比亚,MUUU607,0,0,0.00,0.00,2,0
2018-09-15,RaceJM,喀麦隆,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,FruitU,巴基斯坦,MUUUU571,1,1,0.54,0.05,12,2
2018-09-15,"T Run",柬埔寨,MUUUU571,1,0,0.00,0.00,2,0
2018-09-15,CTSniper,留尼汪,MUUU575,0,0,0.00,0.00,1,0
2018-09-15,FruitU,缅甸,MUUUU571,0,0,0.00,0.00,9,0
2018-09-15,Backkom,刚果共和国,MUUU575,0,0,0.00,0.00,1,0
2018-09-15,RaceJM,危地马拉,MUUU558S,0,0,0.00,0.00,9,0
2018-09-15,FishPloy,喀麦隆,MUUUU571,0,0,0.00,0.00,1,0
2018-09-15,CTSniper,斯里兰卡,MUUU575,6,1,1.33,0.28,46,1
2018-09-15,Apple,毛里求斯,MUUUU571,0,0,0.00,0.00,1,0
2018-09-15,CTSniper,土耳其,MUUU575,8,0,0.00,0.00,24,4
2018-09-15,StarJM,尼日利亚,MUUUU553,0,0,0.00,0.00,7,1
2018-09-15,yeman,尼日利亚,MUUU580,0,0,0.00,0.00,2,0
2018-09-15,GunStrik,印度尼西亚,MUUU607,1,0,0.00,0.00,6,0
2018-09-15,CTSniper,蒙古国,MUUU575,1,0,0.00,0.00,15,0
2018-09-15,DotaJM,孟加拉国,MUUUU553,1,0,0.00,0.00,14,0
2018-09-15,Backkom,尼泊尔,MUUU575,0,0,0.00,0.00,1,0
2018-09-15,GunStrik,肯尼亚,MUUU607,0,0,0.00,0.00,5,0
2018-09-15,AsokaRev,尼日利亚,MUUU5751,0,0,0.00,0.00,9,1
2018-09-15,GunStrik,尼泊尔,MUUU607,0,0,0.00,0.00,9,0
2018-09-15,Apple,土耳其,MUUUU571,1,0,0.00,0.00,5,0
2018-09-15,MythWar,印度,MUUU594,2,0,0.00,0.00,7,0
2018-09-15,RaceJM,古巴,MUUU558S,0,0,0.00,0.00,3,0
2018-09-15,DeadTrig,泰国,MUUU5753,0,0,0.00,0.00,1,0
2018-09-15,Juice,马里共和国,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,DotaJM,刚果共和国,MUUUU553,0,0,0.00,0.00,1,0
2018-09-15,StarJM,博茨瓦纳,MUUUU553,0,0,0.00,0.00,1,0
2018-09-15,CTSniper,冈比亚,MUUU575,5,0,0.00,0.00,15,0
2018-09-15,FruitTH,马里共和国,MUUU556,0,0,0.00,0.00,3,0
2018-09-15,AsokaRev,摩洛哥,MUUU1001,0,0,0.00,0.00,1,0
2018-09-15,FruitTH,阿尔及利亚,MUUU556,0,0,0.00,0.00,3,0
2018-09-15,RaceJM,斐济,MUUU558S,0,0,0.00,0.00,1,0
2018-09-15,Hill3,不丹,MUUU609,0,0,0.00,0.00,1,0
2018-09-15,RaceJM,阿曼,MUUU558S,0,0,0.00,0.00,1,0
2018-09-15,StarJM,牙买加,MUUUU553,0,0,0.00,0.00,1,0
2018-09-15,Apple,叙利亚,MUUUU571,0,0,0.00,0.00,8,0
2018-09-15,"Sea Saga",马里共和国,MUUUU,2,0,0.00,0.00,2,0
2018-09-15,Apple,玻利维亚,MUUUU571,0,0,0.00,0.00,1,0
2018-09-15,"CityR uc",印度,MUUU597,0,0,0.00,0.00,1,0
2018-09-15,MythWar,尼泊尔,MUUU601,2,0,0.00,0.00,17,2
2018-09-15,Racing3D,刚果共和国,MUU58001,0,0,0.00,0.00,3,0
2018-09-15,StarJM,赤道几内亚,MUUU607,1,0,0.00,0.00,1,0
2018-09-15,"T Run",斯里兰卡,MUUUU571,1,0,0.00,0.00,2,0
2018-09-15,ZYAPAY,孟加拉国,MUU57403,0,0,0.00,0.00,1,0
2018-09-15,FruitTH,津巴布韦,MUUU556,0,0,0.00,0.00,5,0
2018-09-15,Apple,马达加斯加,MUUUU571,0,0,0.00,0.00,17,0
2018-09-15,Apple,基里巴斯,MUUUU571,1,0,0.00,0.00,1,0
2018-09-15,Takedown,埃及,MUUU607,0,0,0.00,0.00,1,1
2018-09-15,FruitTH,柬埔寨,MUUU575,0,0,0.00,0.00,2,0
2018-09-15,AsokaRev,乌兹别克斯坦,MUUU5751,0,0,0.00,0.00,1,0
2018-09-15,RaceJM,摩洛哥,MUUU558S,0,0,0.00,0.00,3,0
2018-09-15,ball,密克罗尼西亚联邦,MUUU594,0,0,0.00,0.00,1,0
2018-09-15,MythWar,巴基斯坦,MUUUU571,0,0,0.00,0.00,2,0
2018-09-15,Temple28,加纳,MUUU1001,0,1,2.32,0.20,5,0
2018-09-15,RaceJM,乌干达,MUUU558S,0,0,0.00,0.00,5,0
2018-09-15,"T Run",菲律宾,MUUU601,0,0,0.00,0.00,1,0
2018-09-15,ball,赞比亚,MUUU594,1,0,0.00,0.00,6,0
2018-09-15,StarJM,尼泊尔,MUUUU553,0,0,0.00,0.00,5,0
2018-09-15,FruitTH,叙利亚,MUUU556,0,0,0.00,0.00,4,0
2018-09-15,Shoot,埃塞俄比亚,MUUUU,1,0,0.00,0.00,14,1
2018-09-15,PopStarJ,美国,MPOPJ001,0,0,0.00,0.00,1,0
2018-09-15,StarJM,东帝汶,MUUUU553,0,0,0.00,0.00,1,0
2018-09-15,DeadTrig,津巴布韦,MUUU5753,1,0,0.00,0.00,1,0
2018-09-15,"T Run",贝宁,MUUUU571,0,0,0.00,0.00,1,0
2018-09-15,Kitty001,印度,MUUU575,1,0,0.00,0.00,3,0
2018-09-15,Racing3D,科特迪瓦,MUU58001,0,0,0.00,0.00,1,0
2018-09-15,CTSniper,毛里求斯,MUUU575,1,0,0.00,0.00,2,0
2018-09-15,FruitTH,意大利,MUUU556,0,0,0.00,0.00,1,0
2018-09-15,FruitTH,伊拉克,MUUU556,0,0,0.00,0.00,4,0
2018-09-15,Apple,加纳,MUUUU571,0,0,0.00,0.00,2,0
2018-09-15,Apple,乌克兰,MUUUU571,0,0,0.00,0.00,1,0
2018-09-15,Takedown,刚果共和国,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,StarJM,马里共和国,MUUUU553,0,0,0.00,0.00,7,0
2018-09-15,"Sea Saga",尼泊尔,MUUUU,0,0,0.00,0.00,1,0
2018-09-15,iZuma,毛里求斯,MUUU601,0,0,0.00,0.00,1,0
2018-09-15,JumpA,埃塞俄比亚,MUUU605,0,0,0.00,0.00,2,0
2018-09-15,AsokaRev,美国,MUUU5751,0,0,0.00,0.00,1,0
2018-09-15,Stickman,尼泊尔,MUUU575,1,0,0.00,0.00,2,0
2018-09-15,CTSniper,斯威士兰,MUUU575,0,0,0.00,0.00,2,0
2018-09-15,Cricket,沙特阿拉伯,MUUU594,0,0,0.00,0.00,2,0
2018-09-15,JumpA,埃及,MUUU605,0,0,0.00,0.00,1,0
2018-09-15,Apple,菲律宾,MUUU594,0,0,0.00,0.00,1,0
2018-09-15,Takedown,刚果民主共和国,MUUU607,0,0,0.00,0.00,2,0
2018-09-15,PopStarJ,南非,MPOPJ001,0,0,0.00,0.00,1,0
2018-09-15,Temple28,塞内加尔,MUUU1001,1,0,0.00,0.00,17,1
2018-09-15,RaceJM,埃塞俄比亚,MUUU556S,1,0,0.00,0.00,5,0
2018-09-15,StarJM,柬埔寨,MUUUU553,0,0,0.00,0.00,1,0
2018-09-15,CTSniper,阿富汗,MUUU575,28,0,0.00,0.00,125,8
2018-09-15,ball,布基纳法索,MUUU594,0,0,0.00,0.00,1,0
2018-09-15,FruitTH,冈比亚,MUUU575,0,0,0.00,0.00,1,0
2018-09-15,FruitTH,喀麦隆,MUUU556,2,0,0.00,0.00,11,0
2018-09-15,"T Run",斐济,MUUUU571,1,0,0.00,0.00,1,0
2018-09-15,"T Run",巴拿马,MUUUU571,0,0,0.00,0.00,1,0
2018-09-15,FruitTH,刚果共和国,MUUU556,0,0,0.00,0.00,11,0
2018-09-15,"Sea Saga",乌兹别克斯坦,MUUUU,0,0,0.00,0.00,1,0
2018-09-15,AsokaRev,尼泊尔,MUUU1001,0,0,0.00,0.00,3,0
2018-09-15,Hill3,也门,MUUU609,0,0,0.00,0.00,3,0
2018-09-15,Apple,泰国,MUUUU571,0,0,0.00,0.00,6,0
2018-09-15,CTSniper,刚果民主共和国,MUUU575,1,0,0.00,0.00,6,0
2018-09-15,Temple28,缅甸,MUUU1001,6,4,14.59,3.27,25,1
2018-09-15,CTSniper,索马里,MUUU575,3,0,0.00,0.00,12,2
2018-09-15,KOF98,缅甸,MUUUU574,0,0,0.00,0.00,1,0
2018-09-15,RaceJM,多哥,MUUU601,0,0,0.00,0.00,2,0
2018-09-15,iZuma,孟加拉国,MUUUU,2,0,0.00,0.00,3,0
2018-09-15,yeman,印度,MUUU580,0,0,0.00,0.00,22,0
2018-09-15,Juice,伊拉克,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,StarJM,科特迪瓦,MUUUU553,0,0,0.00,0.00,2,0
2018-09-15,Shoot,尼日利亚,MUUUU,0,0,0.00,0.00,5,0
2018-09-15,StarJM,津巴布韦,MUUUU553,0,0,0.00,0.00,2,0
2018-09-15,ZYAPAY,阿富汗,MUU58001,0,0,0.00,0.00,1,0
2018-09-15,iZuma,马拉维,MUUU601,0,0,0.00,0.00,2,1
2018-09-15,Cricket,缅甸,MUUU594,0,0,0.00,0.00,1,0
2018-09-15,"Sea Saga",马达加斯加,MUUUU,1,0,0.00,0.00,6,0
2018-09-15,GunStrik,多哥,MUUU607,2,0,0.00,0.00,5,0
2018-09-15,"Sea Saga",南非,MUUUU,1,0,0.00,0.00,1,0
2018-09-15,JumpA,莫桑比克,MUUU605,0,0,0.00,0.00,1,0
2018-09-15,MythWar,孟加拉国,MUUU601,2,2,0.29,0.02,29,0
2018-09-15,AsokaRev,塞拉利昂,MUUU5751,0,0,0.00,0.00,1,0
2018-09-15,"T Run",赞比亚,MUUUU571,0,0,0.00,0.00,4,0
2018-09-15,FishPloy,印度,MUUUU571,0,2,2.33,0.58,19,0
2018-09-15,"Sea Saga",阿拉伯联合酋长国,MUUUU,1,0,0.00,0.00,1,0
2018-09-15,"T Run",莱索托,MUUUU571,0,0,0.00,0.00,1,0
2018-09-15,RaceJM,坦桑尼亚,MUUU558S,0,0,0.00,0.00,8,1
2018-09-15,"T Run",缅甸,MUUU601,0,0,0.00,0.00,2,0
2018-09-15,GunStrik,菲律宾,MUUU607,1,0,0.00,0.00,7,0
2018-09-15,RaceJM,阿拉伯联合酋长国,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,RaceJM,塞拉利昂,MUUU558S,1,0,0.00,0.00,1,0
2018-09-15,CTSniper,喀麦隆,MUUU575,8,0,0.00,0.00,47,3
2018-09-15,Shoot,尼日尔,MUUUU,1,0,0.00,0.00,2,0
2018-09-15,RaceJM,墨西哥,MUUU558S,4,1,0.00,0.00,22,0
2018-09-15,Apple,孟加拉国,MUUU594,0,0,0.00,0.00,12,0
2018-09-15,RaceJM,蒙古国,MUUU601,0,0,0.00,0.00,2,0
2018-09-15,SeaSagU,利比里亚,MUUUU571,0,0,0.00,0.00,1,0
2018-09-15,FruitTH,塞内加尔,MUUU575,0,0,0.00,0.00,2,0
2018-09-15,DeadTrig,尼泊尔,MUUU5753,0,0,0.00,0.00,4,0
2018-09-15,RaceJM,叙利亚,MUUU601,0,0,0.00,0.00,14,0
2018-09-15,Apple,斯里兰卡,MUUUU571,0,0,0.00,0.00,3,0
2018-09-15,FishPloy,尼日利亚,MUUUU571,0,0,0.00,0.00,2,0
2018-09-15,FruitTH,几内亚,MUUU575,1,0,0.00,0.00,2,0
2018-09-15,Temple28,索马里,MUUU1001,0,0,0.00,0.00,1,0
2018-09-15,Fruits,孟加拉国,MUUU585,0,0,0.00,0.00,1,0
2018-09-15,Backkom,伊拉克,MUUU575,0,1,3.35,0.70,2,0
2018-09-15,ball,肯尼亚,MUUU594,0,0,0.00,0.00,3,0
2018-09-15,RaceJM,马达加斯加,MUUU558S,2,0,0.00,0.00,18,0
2018-09-15,StarJM,刚果共和国,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,RaceJM,苏丹,MUUU607,0,0,0.00,0.00,6,0
2018-09-15,FruitTH,孟加拉国,MUUU575,9,4,0.58,0.10,206,4
2018-09-15,Cricket,柬埔寨,MUUU594,0,0,0.00,0.00,1,0
2018-09-15,GunStrik,贝宁,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,"T Run",巴基斯坦,MUUU594,0,0,0.00,0.00,3,1
2018-09-15,GunStrik,蒙古国,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,GunStrik,巴基斯坦,MUUU607,6,3,2.44,0.49,17,1
2018-09-15,MythWar,马里共和国,MUUU601,1,0,0.00,0.00,1,0
2018-09-15,RaceJM,洪都拉斯,MUUU558S,0,0,0.00,0.00,4,0
2018-09-15,MythWar,伊拉克,MUUUU571,0,0,0.00,0.00,1,0
2018-09-15,Mole,利比亚,MUUUU571,0,0,0.00,0.00,1,0
2018-09-15,GunStrik,尼日尔,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,Apple,尼泊尔,MUUU594,0,0,0.00,0.00,1,0
2018-09-15,CTSniper,巴西,MUUU575,19,0,0.00,0.00,77,3
2018-09-15,KOF98,尼日利亚,MUUUU574,0,0,0.00,0.00,3,0
2018-09-15,RaceJM,俄罗斯,MUUU558S,1,0,0.00,0.00,5,0
2018-09-15,Apple,尼日利亚,MUUU594,0,0,0.00,0.00,6,0
2018-09-15,Juice,利比亚,MUUU607,0,0,0.00,0.00,2,0
2018-09-15,Hill3,尼泊尔,MUUU617,0,0,0.00,0.00,1,0
2018-09-15,"T Run",古巴,MUUU594,0,0,0.00,0.00,1,0
2018-09-15,Apple,阿尔及利亚,MUUU594,0,0,0.00,0.00,1,0
2018-09-15,iZuma,赤道几内亚,MUUU601,0,0,0.00,0.00,2,0
2018-09-15,iZuma,埃及,MUUU601,0,0,0.00,0.00,2,1
2018-09-15,ZYAPAY,孟加拉国,MUU57502,0,0,0.00,0.00,1,1
2018-09-15,RaceJM,贝宁,MUUU558S,0,0,0.00,0.00,7,0
2018-09-15,StarJM,伊拉克,MUUU607,0,0,0.00,0.00,3,0
2018-09-15,DeadTrig,印度,MUUU609,2,5,5.40,1.00,12,0
2018-09-15,RaceJM,赞比亚,MUUU558S,0,0,0.00,0.00,5,0
2018-09-15,Shoot,马里共和国,MUUUU,0,0,0.00,0.00,3,0
2018-09-15,Temple28,贝宁,MUUU1001,0,0,0.00,0.00,1,0
2018-09-15,SpRacing,乌干达,MUUU5751,0,0,0.00,0.00,1,0
2018-09-15,FruitTH,印度,MUUU556,19,9,4.17,0.86,177,4
2018-09-15,RaceJM,海地,MUUU558S,0,0,0.00,0.00,2,0
2018-09-15,Apple,美国,MUUU594,0,0,0.00,0.00,1,0
2018-09-15,AsokaRev,尼日尔,MUUU1001,1,0,0.00,0.00,1,0
2018-09-15,FruitTH,多哥,MUUU575,0,0,0.00,0.00,1,0
2018-09-15,"Sea Saga",赤道几内亚,MUUUU,1,0,0.00,0.00,1,0
2018-09-15,CTSniper,摩洛哥,MUUU575,3,0,0.00,0.00,7,1
2018-09-15,iZuma,伊朗,MUUUU,0,0,0.00,0.00,1,0
2018-09-15,MythWar,尼日尔,MUUUU571,0,0,0.00,0.00,1,0
2018-09-15,RaceJM,阿拉伯联合酋长国,MUUU558S,0,0,0.00,0.00,1,0
2018-09-15,FruitTH,赞比亚,MUUU575,0,0,0.00,0.00,3,0
2018-09-15,SpRacing,科特迪瓦,MUUU5751,1,0,0.00,0.00,2,0
2018-09-15,FruitU,埃塞俄比亚,MUUUU571,0,0,0.00,0.00,2,0
2018-09-15,Juice,缅甸,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,AsokaRev,印度,MUUU5751,1,0,0.00,0.00,16,2
2018-09-15,StarJM,韩国,MUUUU553,0,0,0.00,0.00,1,0
2018-09-15,AsokaRev,巴基斯坦,MUUU5751,1,0,0.00,0.00,2,0
2018-09-15,Stickmen,尼日尔,MUUU558S,0,0,0.00,0.00,1,0
2018-09-15,RaceJM,越南,MUUU558S,0,0,0.00,0.00,1,0
2018-09-15,ZYAPAY,墨西哥,MUU58001,0,0,0.00,0.00,1,0
2018-09-15,StarJM,菲律宾,MUUUU553,0,0,0.00,0.00,4,0
2018-09-15,FruitTH,伊朗,MUUU556,0,0,0.00,0.00,1,0
2018-09-15,CTSniper,俄罗斯,MUUU575,0,0,0.00,0.00,3,0
2018-09-15,Stickman,古巴,MUUU575,0,0,0.00,0.00,1,1
2018-09-15,GunStrik,南苏丹,MUUU607,0,0,0.00,0.00,2,0
2018-09-15,MythWar,秘鲁,MUUUU571,0,0,0.00,0.00,1,1
2018-09-15,iZuma,孟加拉国,MUUUU171,0,1,0.29,0.02,0,0
2018-09-15,CTSniper,洪都拉斯,MUUU575,2,0,0.00,0.00,6,0
2018-09-15,Racing3D,巴西,MUU58001,0,0,0.00,0.00,2,0
2018-09-15,FruitTH,摩洛哥,MUUU575,0,0,0.00,0.00,1,0
2018-09-15,GunStrik,斯里兰卡,MUUU607,0,0,0.00,0.00,3,0
2018-09-15,"Teen Pat",缅甸,MUUU594,0,0,0.00,0.00,1,0
2018-09-15,DeadTrig,赤道几内亚,MUUU5753,0,0,0.00,0.00,2,0
2018-09-15,Hill3,圭亚那,MUUU609,0,0,0.00,0.00,2,0
2018-09-15,AsokaRev,巴基斯坦,MUUU1001,4,0,0.00,0.00,5,0
2018-09-15,SpRacing,塞内加尔,MUUU5751,1,0,0.00,0.00,1,0
2018-09-15,RaceJM,牙买加,MUUU558S,0,0,0.00,0.00,9,0
2018-09-15,MythWar,巴基斯坦,MUUU594,0,0,0.00,0.00,1,0
2018-09-15,Takedown,多哥,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,CTSniper,科索沃,MUUU575,0,0,0.00,0.00,1,0
2018-09-15,StarJM,阿富汗,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,Apple,刚果民主共和国,MUUU594,0,0,0.00,0.00,1,0
2018-09-15,CTSniper,越南,MUUU575,0,0,0.00,0.00,3,0
2018-09-15,Stickman,阿富汗,MUUU575,0,0,0.00,0.00,1,0
2018-09-15,FruitTH,斯里兰卡,MUUU575,0,0,0.00,0.00,4,0
2018-09-15,FruitTH,斯威士兰,MUUU575,0,0,0.00,0.00,1,0
2018-09-15,Apple,法国,MUUUU571,0,0,0.00,0.00,1,0
2018-09-15,Cricket,阿拉伯联合酋长国,MUUU594,0,0,0.00,0.00,2,0
2018-09-15,Shoot,马拉维,MUUUU,0,0,0.00,0.00,1,0
2018-09-15,StarJM,南非,MUUUU553,1,0,0.00,0.00,4,0
2018-09-15,JumpA,乌克兰,MUUU605,0,0,0.00,0.00,1,0
2018-09-15,RaceJM,塞内加尔,MUUU558S,0,0,0.00,0.00,3,0
2018-09-15,RaceJM,阿尔及利亚,MUUU601,0,0,0.00,0.00,2,0
2018-09-15,RaceJM,巴基斯坦,MUUU556S,2,2,1.10,0.29,15,0
2018-09-15,FruitTH,阿拉伯联合酋长国,MUUU556,0,0,0.00,0.00,2,0
2018-09-15,FruitTH,台湾,MUUU575,0,0,0.00,0.00,1,0
2018-09-15,FightZHW,印度尼西亚,MUUU575,0,0,0.00,0.00,4,1
2018-09-15,Juice,布隆迪,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,RaceJM,巴拉圭,MUUU558S,0,0,0.00,0.00,1,0
2018-09-15,Temple28,埃塞俄比亚,MUUU1001,1,0,0.00,0.00,22,1
2018-09-15,MythWar,尼日利亚,MUUU601,0,0,0.00,0.00,1,0
2018-09-15,KOF98,多哥,MUUUU574,0,0,0.00,0.00,1,0
2018-09-15,RaceJM,乌兹别克斯坦,MUUU558S,1,0,0.00,0.00,16,0
2018-09-15,yeman,莫桑比克,MUUU580,0,0,0.00,0.00,1,0
2018-09-15,CTSniper,老挝,MUUU575,1,0,0.00,0.00,5,0
2018-09-15,CTSniper,孟加拉国,MUUU575,172,15,4.23,0.84,1081,64
2018-09-15,GunStrik,卢旺达,MUUU607,1,0,0.00,0.00,2,0
2018-09-15,"Sea Saga",赤道几内亚,MUUUU527,0,0,0.00,0.00,1,0
2018-09-15,GunStrik,马里共和国,MUUU607,0,0,0.00,0.00,3,0
2018-09-15,"Sea Saga",尼日利亚,MUUUU,0,0,0.00,0.00,1,0
2018-09-15,iZuma,菲律宾,MUUUU,1,0,0.00,0.00,1,0
2018-09-15,Temple28,新加坡,MUUU1001,0,0,0.00,0.00,1,0
2018-09-15,Stickmen,马里共和国,MUUU558S,0,0,0.00,0.00,2,0
2018-09-15,"Sea Saga",沙特阿拉伯,MUUUU,1,0,0.00,0.00,1,0
2018-09-15,Apple,乍得,MUUUU571,0,0,0.00,0.00,1,0
2018-09-15,FruitU,墨西哥,MUUUU571,0,0,0.00,0.00,1,0
2018-09-15,FruitTH,安哥拉,MUUU556,0,0,0.00,0.00,2,0
2018-09-15,iZuma,斯威士兰,MUUU601,0,0,0.00,0.00,1,0
2018-09-15,Apple,刚果民主共和国,MUUUU571,0,0,0.00,0.00,1,0
2018-09-15,Apple,索马里,MUUU594,0,0,0.00,0.00,1,0
2018-09-15,Apple,柬埔寨,MUUUU571,0,0,0.00,0.00,1,0
2018-09-15,Apple,马达加斯加,MUUU594,0,0,0.00,0.00,3,1
2018-09-15,Hill3,洪都拉斯,MUUU609,0,0,0.00,0.00,1,0
2018-09-15,AsokaRev,阿富汗,MUUU5751,1,0,0.00,0.00,1,0
2018-09-15,Apple,巴西,MUUUU571,0,0,0.00,0.00,2,0
2018-09-15,Hill3,印度,MUUU615,0,0,0.00,0.00,2,0
2018-09-15,yeman,印度尼西亚,MUUU580,0,0,0.00,0.00,1,0
2018-09-15,"T Run",缅甸,MUUU605,0,0,0.00,0.00,2,0
2018-09-15,SeaSagU,埃塞俄比亚,MUUUU571,0,0,0.00,0.00,1,0
2018-09-15,RaceJM,科摩罗,MUUU607,1,0,0.00,0.00,1,0
2018-09-15,RaceJM,贝宁,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,"Sea Saga",印度,MUUUU,4,3,2.59,0.56,11,2
2018-09-15,Shoot,刚果共和国,MUUUU527,0,0,0.00,0.00,2,0
2018-09-15,ZYAPAY,柬埔寨,MUU58001,0,0,0.00,0.00,1,0
2018-09-15,KOF98,尼泊尔,MUUUU574,0,0,0.00,0.00,1,0
2018-09-15,DeadTrig,科摩罗,MUUU5753,0,0,0.00,0.00,1,0
2018-09-15,RaceJM,布基纳法索,MUUU556S,2,0,0.00,0.00,2,0
2018-09-15,Stickmen,博茨瓦纳,MUUU558S,0,0,0.00,0.00,2,0
2018-09-15,AsokaRev,乌干达,MUUU1001,0,0,0.00,0.00,1,0
2018-09-15,Shoot,孟加拉国,MUUUU527,0,9,2.17,0.14,3,0
2018-09-15,Racing3D,赤道几内亚,MUU58001,0,0,0.00,0.00,1,0
2018-09-15,DeadTrig,尼泊尔,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,Takedown,科特迪瓦,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,MythWar,印度尼西亚,MUUU601,1,0,0.00,0.00,2,0
2018-09-15,CTSniper,瓦努阿图,MUUU575,2,0,0.00,0.00,3,0
2018-09-15,GunStrik,利比亚,MUUU607,1,0,0.00,0.00,4,0
2018-09-15,Juice,乌兹别克斯坦,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,CTSniper,圣多美普林西比,MUUU575,0,0,0.00,0.00,2,0
2018-09-15,RaceJM,毛里求斯,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,Racing3D,也门,MUU58001,0,0,0.00,0.00,1,0
2018-09-15,FruitU,叙利亚,MUUUU571,0,0,0.00,0.00,4,0
2018-09-15,Stickmen,萨尔瓦多,MUUU558S,0,0,0.00,0.00,1,0
2018-09-15,iZuma,尼日利亚,MUUU601,0,0,0.48,0.03,2,0
2018-09-15,Temple28,乌克兰,MUUU1001,0,0,0.00,0.00,1,0
2018-09-15,RaceJM,毛里塔尼亚,MUUU558S,0,0,0.00,0.00,2,1
2018-09-15,DeadTrig,孟加拉国,MUUU609,2,0,0.00,0.00,6,0
2018-09-15,FruitTH,南非,MUUU575,0,0,0.00,0.00,5,0
2018-09-15,FruitTH,埃塞俄比亚,MUUU556,0,0,0.00,0.00,25,0
2018-09-15,RaceJM,赞比亚,MUUU607,0,0,0.00,0.00,1,0
2018-09-15,iZuma,多哥,MUUUU,0,0,0.00,0.00,1,0
2018-09-15,SpRacing,尼泊尔,MUUU5751,1,0,0.00,0.00,7,1
2018-09-15,GunStrik,阿富汗,MUUU607,1,0,0.00,0.00,2,0
2018-09-15,CTSniper,意大利,MUUU575,1,0,0.00,0.00,5,0
